Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/06/05,29639.610437626034,29639.999958435616,0.07778390122257406,1.2815846275771037e-05,10964.592701318918,138.70246298515667,18675.017736307116,29302.0,29977.0,29303.0,29978.0,,,,
2020/06/06,29639.67527591782,29639.999968168177,0.06483829178614542,9.732561011333019e-06,11102.273115031881,137.68041371296385,18537.40216088594,29303.0,29977.0,29303.0,29979.0,,,,
2020/06/07,29639.729323006788,29639.999975573806,0.054047088968218304,7.405629730783403e-06,11238.938927205882,136.66581217400017,18400.790395800905,29303.0,29977.0,29303.0,29978.0,,,,
2020/06/08,29639.77437479814,29639.999981219917,0.04505179135230719,5.646110366797075e-06,11374.597545186305,135.65861798042351,18265.176829611835,29303.0,29977.0,29304.0,29978.0,,,,
2020/06/09,29639.8119283461,29639.999985532933,0.03755354795794119,4.3130166886840016e-06,11509.256333812069,134.65878862576392,18130.55559453403,29303.0,29977.0,29303.0,29979.0,,,,
2020/06/10,29639.843231570834,29639.999988833973,0.03130322473589331,3.3010401239152998e-06,11642.922613715169,133.66627990310008,17996.920617855663,29303.0,29978.0,29303.0,29978.0,,,,
2020/06/11,29639.869324719682,29639.999991365326,0.026093148848303827,2.531352947698906e-06,11775.60365996719,132.68104625202068,17864.265664752493,29303.0,29978.0,29303.0,29978.0,,,,
2020/06/12,29639.89107492012,29639.99999331015,0.02175020043796394,1.9448234525043517e-06,11907.306701015706,131.70304104851675,17732.584373904414,29303.0,29978.0,29304.0,29977.0,,,,
2020/06/13,29639.909204989563,29639.999994807175,0.018130069442122476,1.4970246411394328e-06,12038.03891786118,130.73221684547389,17601.870287128382,29304.0,29978.0,29303.0,29978.0,,,,
2020/06/14,29639.924317449368,29639.999995961665,0.015112459805095568,1.1544907465577126e-06,12167.807443434169,129.76852557298844,17472.1168740152,29303.0,29978.0,29303.0,29978.0,,,,
2020/06/15,29639.93691454214,29639.999996853654,0.012597092772921314,8.919887477532029e-07,12296.619362139052,128.81191870488328,17343.31755240309,29303.0,29977.0,29303.0,29978.0,,,,
2020/06/16,29639.947414925762,29639.999997544113,0.010500383621547371,6.904592737555504e-07,12424.481709535692,127.86234739663996,17215.46570539007,29303.0,29977.0,29303.0,29978.0,,,,
2020/06/17,29639.95616757695,29639.99999807955,0.00875265118884272,5.354377208277583e-07,12551.401472136487,126.91976260079537,17088.554695440464,29303.0,29978.0,29303.0,29978.0,,,,
2020/06/18,29639.96346338965,29639.999998495514,0.007295812698430382,4.1596285882405937e-07,12677.385587298284,125.98411516179658,16962.577876091367,29303.0,29978.0,29302.0,29978.0,,,,
2020/06/19,29639.96954484408,29639.999998819265,0.006081454430386657,3.237510100007057e-07,12802.44094319321,125.05535589492683,16837.52860165087,29303.0,29978.0,29303.0,29978.0,,,,
2020/06/20,29639.974614061983,29639.99999907169,0.005069217902928358,2.524247975088656e-07,12926.57437884509,124.13343565188006,16713.40023521689,29303.0,29978.0,29303.0,29979.0,,,,
2020/06/21,29639.978839523377,29639.999999268846,0.004225461394526064,1.971566234715283e-07,13049.792684219794,123.21830537470305,16590.186155303585,29303.0,29978.0,29303.0,29978.0,,,,
2020/06/22,29639.98236166785,29639.999999423126,0.0035221444741182495,1.5427940525114536e-07,13172.102600360093,122.30991614029881,16467.87976130776,29303.0,29978.0,29303.0,29978.0,,,,
2020/06/23,29639.985297558844,29639.99999954405,0.002935890992375789,1.2092277756892145e-07,13293.51081955747,121.40821919737755,16346.474478001373,29302.0,29978.0,29303.0,29978.0,,,,
2020/06/24,29639.98774477592,29639.999999638996,0.0024472170771332458,9.494760888628662e-08,13414.023985553928,120.51316599645725,16225.963759221993,29303.0,29978.0,29303.0,29978.0,,,,
2020/06/25,29639.989784657337,29639.99999971368,0.0020398814158397727,7.468406693078578e-08,13533.648693768608,119.62470821468014,16106.341090888729,29303.0,29978.0,29303.0,29978.0,,,,
2020/06/26,29639.991485002665,29639.999999772528,0.001700345328572439,5.884794518351555e-08,13652.391491544622,118.74279777601441,15987.599993458043,29303.0,29978.0,29304.0,29977.0,,,,
2020/06/27,29639.992902326885,29639.999999818967,0.0014173242198012304,4.6438799472525716e-08,13770.258878412207,117.86738686758508,15869.734023914678,29303.0,29978.0,29303.0,29977.0,,,,
2020/06/28,29639.99408373828,29639.999999855685,0.0011814113931905013,3.671812009997666e-08,13887.257306365187,116.99842795297991,15752.736777373091,29303.0,29978.0,29303.0,29978.0,,,,
2020/06/29,29639.995068504068,29639.999999884763,0.0009847657893260475,2.907836460508406e-08,14003.393180148032,116.13587378284501,15636.601888356035,29302.0,29978.0,29303.0,29978.0,,,,
2020/06/30,29639.995889355647,29639.999999907828,0.0008208515791920945,2.306478563696146e-08,14118.672857551357,115.27967740332497,15521.32303180429,29302.975000000002,29979.0,29303.0,29978.0,,,,
2020/07/01,29639.996573576384,29639.999999926153,0.0006842207367299125,1.8324499251320958e-08,14233.102649714028,114.42979216267122,15406.893923862355,29303.0,29978.0,29303.0,29978.0,,,,
