Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/06/22,26803.290605747436,26803.999999999985,0.0959489378874423,-3.310560714453459e-10,9677.323020621523,99.73829754326653,17125.967585125913,26482.0,27124.0,26484.0,27125.0,,,,
2020/06/23,26803.375123286867,26803.999999999854,0.08451753943154472,-1.3096723705530167e-10,9776.484345120887,99.16132449936413,17026.89077816598,26484.0,27125.0,26484.0,27125.0,,,,
2020/06/24,26803.449571369423,26804.000000000327,0.07444808255604585,4.729372449219227e-10,9875.071975149389,98.58763002850174,16928.377596220034,26483.0,27125.0,26483.0,27125.0,,,,
2020/06/25,26803.51514967612,26803.99999999997,0.06557830669771647,-3.5652192309498787e-10,9973.089177702393,98.01720255300461,16830.425971973727,26483.0,27125.0,26483.0,27126.0,,,,
2020/06/26,26803.572914954515,26804.00000000009,0.057765278394072084,1.2005330063402653e-10,10070.53920738246,97.45002968006702,16733.033707572053,26483.0,27125.0,26483.0,27126.0,,,,
2020/06/27,26803.62379805284,26804.00000000001,0.050883098323538434,-8.003553375601768e-11,10167.425305693736,96.88609831127542,16636.1984923591,26484.0,27125.0,26483.0,27125.0,,,,
2020/06/28,26803.668618916658,26803.999999999975,0.044820863819040824,-3.637978807091713e-11,10263.750700433304,96.32539473956786,16539.917918483356,26483.0,27125.0,26485.0,27125.0,,,,
2020/06/29,26803.70809980339,26804.000000000022,0.03948088673132588,4.729372449219227e-11,10359.518605167468,95.7679047341644,16444.18949463592,26483.0,27125.0,26483.0,27126.0,,,,
2020/06/30,26803.74287692076,26803.999999999978,0.034777117372868815,-4.3655745685100555e-11,10454.732218782949,95.21361361548043,16349.010658137813,26483.0,27125.0,26484.0,27126.0,,,,
2020/07/01,26803.773510677125,26803.999999999924,0.030633756363386055,-5.4569682106375694e-11,10549.394725104075,94.66250632112678,16254.37878557305,26484.0,27125.0,26483.0,27126.0,,,,
2020/07/02,26803.800494714258,26803.99999999997,0.026984037132933736,4.729372449219227e-11,10643.509292567736,94.11456746366093,16160.291202146522,26483.0,27125.0,26483.0,27126.0,,,,
2020/07/03,26803.824263861323,26803.999999999924,0.023769147064740537,-4.729372449219227e-11,10737.07907394945,93.56978138171326,16066.745189911873,26483.0,27125.0,26484.0,27124.0,,,,
2020/07/04,26803.845201141794,26803.999999999967,0.020937280471116537,4.3655745685100555e-11,10830.107206134247,93.02813218479787,15973.737995007546,26484.0,27125.0,26484.0,27126.0,,,,
2020/07/05,26803.86364394604,26803.999999999945,0.018442804244841682,-2.1827872842550278e-11,10922.596809926983,92.48960379273558,15881.266834019056,26483.0,27125.0,26484.0,27125.0,,,,
2020/07/06,26803.879889469106,26803.999999999913,0.01624552306748228,-3.2741809263825417e-11,11014.550989897236,91.95417997025288,15789.32889957187,26483.0,27125.0,26484.0,27125.0,,,,
2020/07/07,26803.894199492745,26804.000000000007,0.014310023638245184,9.458744898438454e-11,11105.97283425509,91.42184435785384,15697.921365237655,26484.0,27125.0,26483.0,27126.0,,,,
2020/07/08,26803.906804613296,26804.000000000007,0.012605120551597793,0.0,11196.865414752874,90.89258049778437,15607.041389860422,26483.0,27126.0,26483.0,27125.0,,,,
2020/07/09,26803.917907953844,26803.999999999945,0.011103340548288543,-6.184563972055912e-11,11287.231786611039,90.36637185816471,15516.686121342806,26483.0,27126.0,26484.0,27126.0,,,,
2020/07/10,26803.927688437256,26803.999999999967,0.009780483411304886,2.1827872842550278e-11,11377.074988464492,89.84320185345314,15426.852699972764,26484.0,27125.0,26483.0,27126.0,,,,
2020/07/11,26803.936303669543,26804.000000000007,0.008615232287411345,4.001776687800884e-11,11466.39804232705,89.32305386255757,15337.538261342494,26483.0,27126.0,26484.0,27125.0,,,,
2020/07/12,26803.94389247939,26803.999999999953,0.007588809847220546,-5.4569682106375694e-11,11555.20395357175,88.80591124470084,15248.73993890764,26484.0,27125.0,26484.0,27125.0,,,,
2020/07/13,26803.950577155076,26803.999999999935,0.006684675685391994,-1.8189894035458565e-11,11643.495710925126,88.29175735337594,15160.45486622995,26483.0,27125.0,26484.0,27126.0,,,,
2020/07/14,26803.95646541736,26804.000000000025,0.00588826228340622,9.094947017729282e-11,11731.276286473538,87.78057554841143,15072.680178943821,26483.0,27125.0,26483.0,27126.0,,,,
2020/07/15,26803.961652146492,26804.00000000003,0.00518672913312912,3.637978807091713e-12,11818.548635680723,87.27234920718547,14985.413016465769,26483.0,27125.0,26484.0,27125.0,,,,
2020/07/16,26803.966220920956,26803.999999999916,0.00456877446413273,-1.127773430198431e-10,11905.315697413796,86.7670617330732,14898.65052350716,26483.0,27125.0,26484.0,27126.0,,,,
2020/07/17,26803.970245372468,26803.99999999988,0.004024451511213556,-3.637978807091713e-11,11991.580393977474,86.26469656367772,14812.389851394993,26484.0,27125.0,26484.0,27126.0,,,,
2020/07/18,26803.973790351076,26803.999999999956,0.0035449786082608625,7.639755494892597e-11,12077.345631156852,85.76523717937744,14726.628159194224,26483.0,27126.0,26483.0,27125.0,,,,
2020/07/19,26803.976912980113,26804.000000000044,0.0031226290375343524,8.731149137020111e-11,12162.614298264889,85.26866710803733,14641.362614715224,26484.0,27126.0,26484.0,27125.0,,,,
2020/07/20,26803.979663577506,26803.999999999818,0.0027505973921506666,-2.255546860396862e-10,12247.389268195733,84.77496993084424,14556.590395381772,26484.0,27125.0,26484.0,27125.0,,,,
2020/07/21,26803.98208646754,26803.999999999713,0.002422890032903524,-1.0550138540565968e-10,12331.673397482715,84.28412928698162,14472.308688984824,26483.0,27126.0,26484.0,27125.0,,,,
