Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/05/12,21863.829796359863,22585.902216120823,55.47748673845126,4.445610102266073e-09,1066.9214905338606,28.00952314858955,20796.908305826004,21574.0,22154.0,22292.0,22880.0,,,,
2020/05/13,21915.349014012856,22585.90221612217,51.519217652992666,1.3460521586239338e-09,1094.9653078424826,28.04381730862201,20820.383706170374,21626.0,22206.0,22292.0,22881.0,,,,
2020/05/14,21963.192381916633,22585.90221611572,47.84336790377711,-6.450136424973607e-09,1123.038234798072,28.07292695558931,20840.154147118563,21673.0,22254.0,22291.0,22881.0,,,,
2020/05/15,22007.62216848116,22585.902216124985,44.4297865645276,9.265932021662593e-09,1151.1354604952598,28.097225697187923,20856.4867079859,21718.0,22299.0,22293.0,22881.0,,,,
2020/05/16,22048.881930067324,22585.902216129205,41.25976158616322,4.220055416226387e-09,1179.2525209540217,28.117060458761898,20869.629409113302,21759.0,22341.0,22292.0,22881.0,,,,
2020/05/17,22087.197844728315,22585.902216113827,38.31591466099053,-1.537773641757667e-08,1207.3852743868226,28.132753432800882,20879.81257034149,21797.0,22378.0,22292.0,22880.0,,,,
2020/05/18,22122.779954635407,22585.902216118815,35.58210990709267,4.9876689445227385e-09,1235.5298781591196,28.144603772296932,20887.250076476288,21831.0,22414.0,22292.0,22880.0,,,,
2020/05/19,22155.82331287418,22585.902216120885,33.04335823877409,2.0700099412351847e-09,1263.6827675234103,28.152889364290786,20892.140545350772,21864.0,22448.0,22292.0,22881.0,,,,
2020/05/20,22186.50905711615,22585.902216121383,30.685744241967768,4.984030965715647e-10,1291.8406357090648,28.15786818565448,20894.668421407085,21895.0,22479.0,22291.0,22881.0,,,,
2020/05/21,22215.005402806713,22585.902216121587,28.49634569056434,2.0372681319713593e-10,1320.0004155047798,28.15977979571494,20895.004987301934,21923.0,22507.0,22292.0,22882.0,,,,
2020/05/22,22241.46856083526,22585.902216121667,26.463158028545877,8.003553375601768e-11,1348.1592622414032,28.158846736623445,20893.309298593857,21950.0,22535.0,22292.0,22881.0,,,,
2020/05/23,22266.043595423504,22585.90221612151,24.575034588244307,-1.5643308870494366e-10,1376.3145378833528,28.15527564194963,20889.72905754015,21973.0,22559.0,22292.0,22880.0,,,,
2020/05/24,22288.865224792055,22585.90221612159,22.82162936855093,8.003553375601768e-11,1404.463796181152,28.14925829779918,20884.4014286109,21996.0,22582.0,22292.0,22881.0,,,,
2020/05/25,22310.058542716768,22585.902216120794,21.193317924713483,-7.967173587530851e-10,1432.60476929099,28.140973109837887,20877.45377342578,22018.0,22604.0,22292.0,22881.0,,,,
2020/05/26,22329.739742190584,22585.90221612092,19.681199473816378,1.2732925824820995e-10,1460.7353543552324,28.130585064242496,20869.004387835354,22037.0,22623.0,22292.0,22880.0,,,,
2020/05/27,22348.016704035872,22585.902216121423,18.276961845287587,5.020410753786564e-10,1488.853602587294,28.11824823206166,20859.16310144858,22056.0,22641.0,22293.0,22880.0,,,,
2020/05/28,22364.98962175787,22585.902216121096,16.972917721999693,-3.2741809263825417e-10,1516.9577076844548,28.104105097160755,20848.031914073417,22073.0,22658.0,22293.0,22881.0,,,,
2020/05/29,22380.751537102256,22585.90221612204,15.76191534438476,9.422365110367537e-10,1545.0459958965705,28.088288212115685,20835.705541205687,22088.0,22675.0,22293.0,22881.0,,,,
2020/05/30,22395.388853828892,22585.902216121205,14.637316726635618,-8.330971468240023e-10,1573.11691649876,28.070920602189517,20822.271937330133,22102.0,22689.0,22292.0,22882.0,,,,
2020/05/31,22408.981811532005,22585.90221612141,13.592957703112916,2.0372681319713593e-10,1601.169033004968,28.052116506207994,20807.812778527037,22116.0,22703.0,22291.0,22881.0,,,,
2020/06/01,22421.604924684634,22585.90221612164,12.62311315262923,2.3283064365386963e-10,1629.201015026431,28.03198202146291,20792.403909658202,22128.0,22715.0,22292.0,22882.0,,,,
2020/06/02,22433.327387911875,22585.90221612027,11.72246322724095,-1.3715180102735758e-09,1657.2116307563813,28.01061572995036,20776.115757155494,22140.0,22728.0,22292.0,22882.0,,,,
2020/06/03,22444.213464365603,22585.902216117647,10.886076453727583,-2.622982719913125e-09,1685.1997397681214,27.988109011740107,20759.01372459748,22151.0,22739.0,22292.0,22881.0,,,,
2020/06/04,22454.32282949686,22585.90221612059,10.109365131258528,2.9431248549371958e-09,1713.1642866401965,27.96454687207506,20741.158542856665,22161.0,22748.0,22293.0,22880.0,,,,
2020/06/05,22463.710900469097,22585.902216121445,9.388070972236164,8.549250196665525e-10,1741.1042948478746,27.940008207678147,20722.606605621222,22170.0,22757.0,22292.0,22881.0,,,,
2020/06/06,22472.4291410142,22585.90221611815,8.718240545102162,-3.296008799225092e-09,1769.0188611099686,27.914566262094013,20703.41027990423,22179.0,22767.0,22292.0,22881.0,,,,
2020/06/07,22480.52534291947,22585.902216125774,8.0962019052713,7.62520357966423e-09,1796.907150169022,27.888289059053477,20683.618192750448,22188.0,22775.0,22292.0,22881.0,,,,
2020/06/08,22488.043888099342,22585.902216121187,7.51854517987158,-4.58749127574265e-09,1824.7683899316103,27.861239762588184,20663.27549816773,22194.0,22782.0,22292.0,22880.0,,,,
2020/06/09,22495.02599203615,22585.90221612007,6.982103936807107,-1.1168594937771559e-09,1852.6018669539772,27.83347702236688,20642.424125082172,22202.0,22791.0,22291.0,22881.0,,,,
2020/06/10,22501.50992918433,22585.9022161209,6.483937148179393,8.294591680169106e-10,1880.4069222623018,27.805055308324654,20621.10300692203,22208.0,22796.0,22292.0,22881.0,,,,
2020/06/11,22507.531243213303,22585.902216121263,6.021314028974302,3.637978807091713e-10,1908.182947454026,27.776025191724102,20599.34829575928,22214.0,22802.0,22292.0,22881.0,,,,
2020/06/12,22513.122941892543,22585.90221612143,5.591698679239926,1.673470251262188e-10,1935.9293810839958,27.746433629969943,20577.193560808548,22219.0,22808.0,22292.0,22880.0,,,,
