Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_cure,Official_remove
2020/05/22,13613.812109092485,13735.155419062272,20.756615744230658,2.134979033826312,1537.560219339835,44.42964090351006,12076.25188975265,13386.0,13843.0,13506.0,13965.0,,,,,
2020/05/23,13631.799315309036,13736.905783674607,17.987206216550476,1.7503646123350336,1581.8978125899368,44.33759325010192,12049.901502719098,13403.0,13861.0,13508.0,13967.0,,,,,
2020/05/24,13647.373383169319,13738.34136435248,15.574067860283321,1.4355806778730766,1626.134203681759,44.23639109182204,12021.23917948756,13418.0,13877.0,13509.0,13968.0,,,,,
2020/05/25,13660.847453773114,13739.51926844495,13.474070603795553,1.1779040924702713,1670.2614980943451,44.12729441258625,11990.58595567877,13433.0,13890.0,13510.0,13969.0,,,,,
2020/05/26,13672.496191402775,13740.486191547403,11.6487376296609,0.9669231024527107,1714.2729070926405,44.01140899829534,11958.223284310136,13444.0,13903.0,13511.0,13970.0,,,,,
2020/05/27,13682.560060007569,13741.280314486696,10.063868604793242,0.7941229392927198,1758.162610477204,43.88970338456352,11924.397449530365,13453.0,13912.0,13512.0,13972.0,,,,,
2020/05/28,13691.249222988754,13741.932857951759,8.68916298118529,0.6525434650629904,1801.9256348331207,43.76302435591674,11889.323588155634,13462.0,13921.0,13513.0,13972.0,,,,,
2020/05/29,13698.747076016714,13742.469355055344,7.497853027960446,0.536497103585134,1845.5577458551663,43.63211102204559,11853.189330161547,13470.0,13929.0,13513.0,13973.0,,,,,
2020/05/30,13705.213429274416,13742.91069207479,6.466353257701485,0.441337019447019,1889.0553533792452,43.49760752407883,11816.158075895171,13477.0,13935.0,13514.0,13973.0,,,,,
2020/05/31,13710.787359834201,13743.273958997084,5.573930559785367,0.3632669222934055,1932.4154278247613,43.36007444551615,11778.37193200944,13482.0,13940.0,13514.0,13974.0,,,,,
2020/06/01,13715.589757418678,13743.573144256061,4.8023975844771485,0.2991852589766495,1975.6354268376444,43.219999012883136,11739.954330581033,13487.0,13945.0,13514.0,13974.0,,,,,
2020/06/02,13719.72558790666,13743.819702022995,4.135830487981366,0.24655776693361986,2018.7132310166544,43.077804179009945,11701.012356890005,13491.0,13950.0,13515.0,13975.0,,,,,
2020/06/03,13723.2858991932,13744.02301532328,3.5603112865410367,0.2033133002860268,2061.6470876990297,42.933856682375335,11661.638811494171,13494.0,13953.0,13515.0,13975.0,,,,,
2020/06/04,13726.349593456096,13744.19077407447,3.0636942628952966,0.16775875118946715,2104.4355618754203,42.78847417639054,11621.914031580676,13497.0,13956.0,13515.0,13974.0,,,,,
2020/06/05,13728.984988905775,13744.329283685207,2.635395449678981,0.13850961073694634,2147.077493393286,42.64193151786594,11581.907495512489,13500.0,13959.0,13515.0,13975.0,,,,,
2020/06/06,13731.251192763833,13744.443716990447,2.266203858058361,0.11443330523979967,2189.571959693984,42.494466300697695,11541.67923306985,13502.0,13961.0,13515.0,13975.0,,,,,
2020/06/07,13733.19930571956,13744.538319960733,1.9481129557261738,0.09460297028635978,2231.9182434083646,42.34628371438066,11501.281062311195,13504.0,13963.0,13516.0,13975.0,,,,,
2020/06/08,13734.873476520257,13744.61657971256,1.6741708006975387,0.07825975182640832,2274.115804209453,42.19756080108846,11460.757672310803,13506.0,13965.0,13516.0,13975.0,,,,,
2020/06/09,13736.311823738555,13744.681361768653,1.4383472182980768,0.06478205609346332,2316.164254388575,42.04845017912203,11420.14756934998,13507.0,13966.0,13515.0,13975.0,,,,,
2020/06/10,13737.547240173071,13744.735022234598,1.2354164345160825,0.05366046594463114,2358.0633376828932,41.89908329431819,11379.483902490178,13508.0,13968.0,13515.0,13975.0,,,,,
2020/06/11,13738.608093822548,13744.77949951443,1.0608536494764849,0.04447727983279037,2399.8129109377387,41.74957325484547,11338.795182884809,13510.0,13968.0,13515.0,13975.0,,,,,
2020/06/12,13739.518837929798,13744.816389327549,0.9107441072501388,0.03688981311825046,2441.4129282373474,41.60001729960868,11298.105909692451,13510.0,13970.0,13516.0,13975.0,,,,,
2020/06/13,13740.300541253317,13744.847006095013,0.781703323518741,0.030616767464380246,2482.8634271822957,41.45049894494832,11257.437114071021,13511.0,13970.0,13515.0,13975.0,,,,,
2020/06/14,13740.971348489837,13744.872433195947,0.6708072365199769,0.02542710093439382,2524.16451703172,41.30108984942444,11216.806831458116,13512.0,13971.0,13516.0,13975.0,,,,,
2020/06/15,13741.546879666243,13744.893564141374,0.5755311764060025,0.021130945426193648,2565.3163684630495,41.151851431329305,11176.230511203194,13512.0,13972.0,13515.0,13975.0,,,,,
2020/06/16,13742.04057622543,13744.911136305625,0.49369655918781064,0.017572164251760114,2606.319204735463,41.00283627241333,11135.721371489968,13513.0,13972.0,13515.0,13975.0,,,,,
2020/06/17,13742.464000713431,13744.925758598338,0.4234244880008191,0.014622292712374474,2647.173294067456,40.85408933199324,11095.290706645976,13513.0,13973.0,13516.0,13975.0,,,,,
2020/06/18,13742.827096049718,13744.937934163672,0.3630953362862783,0.012175565334473504,2687.878943066351,40.70564899889496,11054.948152983367,13514.0,13973.0,13516.0,13975.0,,,,,
2020/06/19,13743.138409685784,13744.948079014383,0.31131363606618834,0.010144850710275932,2728.4364910669733,40.55754800062232,11014.70191861881,13514.0,13973.0,13516.0,13975.0,,,,,
2020/06/20,13743.405287265525,13744.956537341719,0.266877579741049,0.008458327336484217,2768.846305256191,40.40981418921774,10974.558982009334,13515.0,13973.0,13516.0,13975.0,,,,,
2020/06/21,13743.634039837943,13744.963594094581,0.22875257241867075,0.00705675286189944,2809.1087764761605,40.262471219969484,10934.525263361782,13514.0,13974.0,13515.0,13975.0,,,,,
2020/06/22,13743.830088140587,13744.969485326568,0.19604830264324846,0.005891231987334322,2849.2243156134577,40.11553913729722,10894.60577252713,13515.0,13974.0,13516.0,13975.0,,,,,
2020/06/23,13743.998087067326,13744.974406715459,0.16799892673952854,0.004921388890579692,2889.193350492676,39.96903487921827,10854.80473657465,13515.0,13975.0,13516.0,13975.0,,,,,
2020/06/24,13744.142032904701,13744.978520565495,0.14394583737521316,0.00411385003644682,2929.0163232073537,39.82297271467769,10815.125709697348,13515.0,13974.0,13516.0,13975.0,,,,,
2020/06/25,13744.265355781376,13744.981961590065,0.12332287667413766,0.0034410245698381914,2968.6936878246547,39.67736461730101,10775.571667956721,13515.0,13974.0,13516.0,13975.0,,,,,
2020/06/26,13744.370999259543,13744.984841671627,0.10564347816762165,0.002880081561670522,3008.225908414354,39.532220589699136,10736.14509084519,13515.0,13974.0,13516.0,13975.0,,,,,
2020/06/27,13744.46148886233,13744.987253789475,0.09048960278596496,0.002412117848507478,3047.613457355985,39.38754894163094,10696.848031506344,13516.0,13975.0,13516.0,13975.0,,,,,
2020/06/28,13744.538991044206,13744.989275263682,0.07750218187720748,0.0020214742071402725,3086.8568138855967,39.2433565296119,10657.68217715861,13515.0,13975.0,13515.0,13975.0,,,,,
2020/06/29,13744.605363917095,13744.990970432256,0.0663728728886781,0.0016951685738604283,3125.9564628487897,39.099648963192976,10618.648901068305,13516.0,13975.0,13516.0,13975.0,,,,,
2020/06/30,13744.662200873587,13744.99239286464,0.0568369564916793,0.0014224323840608122,3164.9128936309926,38.956430782202915,10579.749307242593,13516.0,13975.0,13516.0,13976.0,,,,,
2020/07/01,13744.710868088016,13744.993587192472,0.04866721442886046,0.0011943278313992778,3203.726599240204,38.81370560921141,10540.984268847811,13515.0,13975.0,13516.0,13976.0,,,,,
2020/07/02,13744.752536745307,13744.994590623923,0.04166865729166602,0.00100343145095394,3242.398075520769,38.671476280565,10502.354461224539,13516.0,13975.0,13516.0,13975.0,,,,,
2020/07/03,13744.788210731715,13744.995434197788,0.03567398640734609,0.0008435738654952729,3280.927820479727,38.52974495895796,10463.860390251988,13515.0,13975.0,13516.0,13976.0,,,,,
2020/07/04,13744.818750418968,13744.996143822787,0.030539687253622105,0.0007096249992173398,3319.316333709878,38.38851323015115,10425.50241670909,13515.0,13975.0,13516.0,13975.0,,,,,
2020/07/05,13744.844893089243,13744.996741138675,0.026142670274566626,0.0005973158877168316,3357.5641158958983,38.24778218602023,10387.280777193344,13515.0,13975.0,13515.0,13975.0,,,,,
2020/07/06,13744.86727047044,13744.997244230966,0.022377381197657087,0.0005030922911828384,3395.671668391758,38.107552495859636,10349.195602078682,13515.0,13975.0,13516.0,13975.0,,,,,
2020/07/07,13744.886423784968,13744.997668223861,0.019153314528011833,0.00042399289486638736,3433.6394928594164,37.967824467658374,10311.246930925552,13515.0,13975.0,13516.0,13975.0,,,,,
2020/07/08,13744.902816675823,13744.998025773553,0.016392890855058795,0.00035754969212575816,3471.4680909597405,37.82859810032414,10273.434725716083,13516.0,13975.0,13515.0,13975.0,,,,,
2020/07/09,13744.916846275437,13744.998327476567,0.01402959961342276,0.00030170301397447474,3509.1579640890727,37.68987312933223,10235.758882186365,13516.0,13975.0,13516.0,13975.0,,,,,
2020/07/10,13744.928852720373,13744.998582210857,0.012006444936560001,0.0002547342901380034,3546.709613153917,37.55164906484424,10198.219239566457,13516.0,13975.0,13516.0,13975.0,,,,,
2020/07/11,13744.939127305435,13744.998797419106,0.010274585061779362,0.00021520824884646572,3584.1235383789826,37.41392522506567,10160.815588926453,13516.0,13976.0,13515.0,13975.0,,,,,
2020/07/12,13744.947919474773,13744.99897934446,0.008792169337539235,0.00018192535389971454,3621.4002391436907,37.27670076470804,10123.547680331081,13515.0,13975.0,13516.0,13976.0,,,,,
2020/07/13,13744.955442816552,13744.999133226942,0.007523341779233306,0.00015388248175440822,3658.5402138430486,37.139974699357936,10086.415228973503,13516.0,13975.0,13515.0,13975.0,,,,,
2020/07/14,13744.96188020424,13744.999263467438,0.0064373876884928904,0.000130240496218903,3695.5439597693567,37.003745926308056,10049.417920434884,13516.0,13975.0,13515.0,13975.0,,,,,
2020/07/15,13744.967388201341,13744.999373764198,0.0055079971007216955,0.00011029675988538656,3732.4119730118878,36.868013242531106,10012.555415189454,13516.0,13976.0,13515.0,13976.0,,,,,
2020/07/16,13744.972100837611,13744.999467226893,0.004712636269687209,9.346269507659599e-05,3769.144748371883,36.73277535999523,9975.827352465727,13516.0,13975.0,13516.0,13976.0,,,,,
2020/07/17,13744.976132844282,13744.999546471841,0.004032006670968258,7.924494821054395e-05,3805.7427792907106,36.59803091882759,9939.23335355357,13515.0,13975.0,13516.0,13975.0,,,,,
2020/07/18,13744.97958243011,13744.999613701779,0.003449585829002899,6.722993748553563e-05,3842.206557789189,36.463778498478405,9902.773024640923,13516.0,13976.0,13515.0,13975.0,,,,,
2020/07/19,13744.982533650265,13744.999670771984,0.0029512201545003336,5.70702050026739e-05,3878.5365744168066,36.330016627617624,9866.445959233459,13516.0,13975.0,13516.0,13976.0,,,,,
2020/07/20,13744.98505844557,13744.999719246236,0.002524795305362204,4.8474252253072336e-05,3914.7333182089283,36.19674379212165,9830.251740236643,13515.0,13975.0,13516.0,13975.0,,,,,
