Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove,Official_cure
2020/07/06,29794.987020202643,29794.989035880728,0.0011264093627687544,0.0009238755847036373,20802.073269081196,112.71940954116508,8992.913751121447,29457.0,30134.0,29457.0,30133.0,,,,,
2020/07/07,29794.98804428237,29794.989877823762,0.0010240797273581848,0.0008419430341746192,20913.397328649873,111.3240595686766,8881.590715632497,29457.0,30134.0,29457.0,30134.0,,,,,
2020/07/08,29794.988976298162,29794.990645866095,0.0009320157914771698,0.0007680423332203645,21023.343310202374,109.9459815525006,8771.645666095788,29457.0,30134.0,29457.0,30134.0,,,,,
2020/07/09,29794.989825392833,29794.991347183655,0.0008490946711390279,0.0007013175600150134,21131.928272003057,108.58496180068323,8663.061553389776,29457.0,30134.0,29457.0,30134.0,,,,,
2020/07/10,29794.990599714685,29794.991988194724,0.0007743218520772643,0.0006410110690922011,21239.169061257773,107.24078925471622,8555.821538456912,29457.0,30135.0,29458.0,30133.0,,,,,
2020/07/11,29794.991306541542,29794.992574647436,0.0007068268569128122,0.0005864527120138519,21345.08231671475,105.91325545697691,8449.908989826792,29458.0,30134.0,29458.0,30134.0,,,,,
2020/07/12,29794.99195239504,29794.99311169389,0.0006458534990088083,0.0005370464532461483,21449.684471234577,104.60215451982731,8345.307481160464,29457.0,30134.0,29458.0,30134.0,,,,,
2020/07/13,29794.992543119915,29794.9936039562,0.0005907248742005322,0.0004922623120364733,21552.99175433031,103.30728309573169,8242.000788789606,29457.0,30134.0,29457.0,30133.0,,,,,
2020/07/14,29794.993083926085,29794.994055586198,0.0005408061697380617,0.0004516299959504977,21655.020194677483,102.02844034717418,8139.972889248602,29457.0,30134.0,29457.0,30134.0,,,,,
2020/07/15,29794.99357950108,29794.9944703159,0.0004955749936925713,0.0004147297040617559,21755.785622592142,100.76542791465909,8039.2079569089365,29457.0,30134.0,29457.0,30134.0,,,,,
2020/07/16,29794.994034050265,29794.994851503558,0.000454549186542863,0.00038118765587569214,21855.303672482252,99.51804989010998,7939.690361568013,29457.0,30134.0,29457.0,30133.0,,,,,
2020/07/17,29794.99445135475,29794.99520217406,0.00041730448356247507,0.0003506705033942126,21953.58978527953,98.2861127972792,7841.404666075217,29457.0,30134.0,29457.0,30133.0,,,,,
2020/07/18,29794.994834814075,29794.99552505412,0.00038345932625816204,0.00032288005968439393,22050.659210793197,97.06942551366592,7744.335624020878,29457.0,30134.0,29458.0,30133.0,,,,,
2020/07/19,29794.995187489505,29794.99582260404,0.0003526754298945889,0.0002975499191961717,22146.52701008449,95.86779929129261,7648.468177405015,29457.0,30133.0,29457.0,30134.0,,,,,
2020/07/20,29794.995512139983,29794.996097046213,0.0003246504784328863,0.0002744421726674773,22241.208057829183,94.68104774469248,7553.787454310801,29457.0,30133.0,29458.0,30134.0,,,,,
2020/07/21,29794.99581125404,29794.996350389585,0.00029911405727034435,0.000253343372605741,22334.717044597845,93.508986768662,7460.278766656196,29457.0,30134.0,29457.0,30134.0,,,,,
2020/07/22,29794.99608707854,29794.996584451823,0.0002758244991127867,0.00023406223772326484,22427.06847913071,92.35143453286582,7367.9276079478295,29457.0,30134.0,29457.0,30133.0,,,,,
2020/07/23,29794.99634164479,29794.996800879722,0.00025456625007791445,0.00021642789943143725,22518.276690698665,91.208211567955,7276.719650946125,29456.0,30133.0,29457.0,30132.0,,,,,
2020/07/24,29794.996576789323,29794.997001165488,0.00023514453278039582,0.0002002857654588297,22608.355831175806,90.07914047714075,7186.640745613517,29457.0,30134.0,29457.0,30134.0,,,,,
2020/07/25,29794.996794168357,29794.99718665769,0.00021737903443863615,0.0001854922011261806,22697.319876549875,88.96404537406852,7097.676917618483,29456.0,30134.0,29457.0,30134.0,,,,,
2020/07/26,29794.996995292273,29794.99735858737,0.00020112391575821675,0.00017192968152812682,22785.182630770043,87.86275422016843,7009.81436452223,29457.0,30134.0,29457.0,30134.0,,,,,
2020/07/27,29794.997181535062,29794.997518076223,0.00018624278891365975,0.00015948885265970603,22871.957727081764,86.77509631172143,6923.039454453297,29457.0,30133.0,29458.0,30135.0,,,,,
2020/07/28,29794.99735413296,29794.997666136318,0.0001725978981994558,0.00014806009494350292,22957.65862921828,85.70090213651565,6837.33872491468,29458.0,30134.0,29457.0,30134.0,,,,,
2020/07/29,29794.997514212235,29794.997803692542,0.00016007927479222417,0.00013755622421740554,23042.29863460446,84.64000538617984,6752.698879607775,29457.0,30134.0,29457.0,30134.0,,,,,
2020/07/30,29794.99766279191,29794.997931586335,0.00014857967471471056,0.00012789379252353683,23125.89087598992,83.59224138546051,6669.106786801989,29458.0,30134.0,29457.0,30134.0,,,,,
2020/07/31,29794.997800802328,29794.998050585316,0.00013801041859551333,0.00011899898163392209,23208.448323598324,82.55744760840389,6586.549477204004,29458.0,30134.0,29458.0,30134.0,,,,,
2020/08/01,29794.99792909649,29794.998161390606,0.0001282941630051937,0.00011080528929596767,23289.98378725744,81.53546365911461,6505.014141839052,29458.0,30133.0,29457.0,30134.0,,,,,
2020/08/02,29794.998048449987,29794.99826464003,0.00011935349539271556,0.0001032494255923666,23370.509917631367,80.52613037392803,6424.4881308186195,29457.0,30133.0,29457.0,30133.0,,,,,
2020/08/03,29794.998159576175,29794.99836091975,0.00011112618813058361,9.627972031012177e-05,23450.039209688995,79.52929205762848,6344.958949887179,29457.0,30134.0,29457.0,30134.0,,,,,
2020/08/04,29794.99826310706,29794.998450763604,0.00010353088509873487,8.984385203802958e-05,23528.58400314456,78.5447934555632,6266.414259962501,29458.0,30134.0,29458.0,30133.0,,,,,
2020/08/05,29794.998359634134,29794.99853466056,9.652707376517355e-05,8.389695722144097e-05,23606.156485082713,77.57248193815394,6188.841874551421,29458.0,30133.0,29458.0,30134.0,,,,,
2020/08/06,29794.998449697057,29794.99861305873,9.006292384583503e-05,7.839817044441588e-05,23682.76869220342,76.61220712070644,6112.229757493638,29457.0,30134.0,29457.0,30134.0,,,,,
2020/08/07,29794.998533785754,29794.998686368093,8.408869689446874e-05,7.330936205107719e-05,23758.432508893824,75.66381669040493,6036.56602489193,29457.0,30134.0,29457.0,30134.0,,,,,
2020/08/08,29794.99861235245,29794.998754965247,7.85666961746756e-05,6.859715358586982e-05,23833.15967472877,74.72716583494548,5961.838937623681,29457.0,30134.0,29457.0,30134.0,,,,,
2020/08/09,29794.99868581056,29794.998819196404,7.345810809056275e-05,6.423115701181814e-05,23906.96178649882,73.80211177005185,5888.036899311737,29458.0,30134.0,29458.0,30134.0,,,,,
2020/08/10,29794.998754538938,29794.998879379364,6.872837911942042e-05,6.0182959714438766e-05,23979.850296531404,72.88851003258242,5815.148458007534,29458.0,30133.0,29457.0,30134.0,,,,,
2020/08/11,29794.99881888536,29794.99893580591,6.434642273234203e-05,5.642654650728218e-05,24051.83651353595,71.98621700454532,5743.162305349411,29457.0,30133.0,29457.0,30134.0,,,,,
2020/08/12,29794.998879169205,29794.99898874447,6.0283844504738227e-05,5.293856156640686e-05,24122.931606519895,71.0950929839455,5672.06727264931,29457.975000000002,30134.0,29458.0,30133.0,,,,,
2020/08/13,29794.998935684165,29794.999038442453,5.651496030623093e-05,4.969798101228662e-05,24193.146607962477,70.21500144258243,5601.852327721688,29458.0,30134.0,29457.0,30134.0,,,,,
2020/08/14,29794.99898869931,29794.999085126867,5.301514465827495e-05,4.6684413973707706e-05,24262.492407590093,69.34579962761563,5532.506581109217,29457.0,30134.0,29458.0,30134.0,,,,,
2020/08/15,29794.999038465292,29794.99912900942,4.976598211214878e-05,4.388255183584988e-05,24330.97977946172,68.48737187162624,5464.019259003573,29458.0,30134.0,29457.0,30135.0,,,,,
2020/08/16,29794.999085210264,29794.999170283,4.6744971768930554e-05,4.1273582610301673e-05,24398.61934159609,67.63956213437268,5396.379743614172,29457.0,30134.0,29457.0,30133.0,,,,,
2020/08/17,29794.999129146177,29794.999209126938,4.39359137089923e-05,3.884393663611263e-05,24465.42159453651,66.80225294041884,5329.577534609667,29457.0,30134.0,29457.0,30134.0,,,,,
2020/08/18,29794.999170465446,29794.999245704534,4.131926834816113e-05,3.657759589259513e-05,24531.3968998236,65.97530528709103,5263.602270641844,29457.0,30134.0,29456.0,30134.0,,,,,
2020/08/19,29794.999209349233,29794.999280170676,3.888378705596551e-05,3.4466142096789554e-05,24596.55550304224,65.15860321863875,5198.443706306993,29457.0,30133.0,29458.0,30134.0,,,,,
2020/08/20,29794.999245956817,29794.99931266203,3.6607583751901984e-05,3.249135261285119e-05,24660.907490479833,64.35198743759247,5134.091755476984,29458.0,30134.0,29457.0,30133.0,,,,,
2020/08/21,29794.999280444143,29794.999343311152,3.448732604738325e-05,3.064912380068563e-05,24724.46285557837,63.55536509853846,5070.536424865772,29457.0,30133.0,29457.0,30134.0,,,,,
2020/08/22,29794.99931295366,29794.999372239083,3.2509517041034997e-05,2.8927930543432012e-05,24787.23146344744,62.76860786906764,5007.767849506221,29458.0,30134.0,29457.0,30134.0,,,,,
2020/08/23,29794.99934361794,29794.99939955792,3.066427962039597e-05,2.731883796514012e-05,24849.223053726793,61.99159027935457,4945.776289891146,29457.0,30133.0,29457.0,30133.0,,,,,
2020/08/24,29794.99937256093,29794.999425371767,2.8942991775693372e-05,2.5813846150413156e-05,24910.447245640356,61.22419191356312,4884.552126920575,29456.0,30134.0,29457.0,30135.0,,,,,
2020/08/25,29794.999399897322,29794.9994497776,2.7336391212884337e-05,2.4405831936746836e-05,24970.913559333254,60.46631369289753,4824.085840564068,29458.0,30133.0,29457.0,30134.0,,,,,
2020/08/26,29794.99942572488,29794.999472861495,2.5827557692537084e-05,2.3083895939635113e-05,25030.63131339397,59.71775406071538,4764.368112330911,29457.0,30133.0,29457.0,30133.0,,,,,
2020/08/27,29794.999450141888,29794.999494709595,2.441700780764222e-05,2.1848100004717708e-05,25089.609834988227,58.97852159425747,4705.389615153661,29457.0,30133.0,29457.0,30134.0,,,,,
