Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/06/09,37690.93672481117,37691.56195134234,0.5941306939930655,0.5386327654196066,28081.612041890672,209.50151875161828,9609.324682920495,,,,
2020/06/10,37691.48278220269,37692.057811706094,0.5460573915261193,0.49586036375694675,28286.655506997,205.04346510632968,9404.827275205691,,,,
2020/06/11,37691.985327527305,37692.51489000259,0.5025453246125835,0.4570782964947284,28487.33506551952,200.67955852251907,9204.650262007784,,,,
2020/06/12,37692.44843373937,37692.93675600721,0.46310621206794167,0.4218660046244622,28683.742947657738,196.40788213821725,9008.705486081635,,,,
2020/06/13,37692.87574311099,37693.326607825125,0.42730937161832117,0.3898518179121311,28875.96949786218,192.2265502044429,8816.90624524881,,,,
2020/06/14,37693.27051746081,37693.6873146107,0.39477434982109116,0.36070678557734936,29064.1032064317,188.1337085695195,8629.167311029112,,,,
2020/06/15,37693.63568202593,37694.021453954534,0.36516456511890283,0.3341393438313389,29248.230741438438,184.12753500673716,8445.404940587494,,,,
2020/06/16,37693.97386383667,37694.33134465054,0.3381818107372965,0.30989069600764196,29428.436980847575,180.2062394091372,8265.536882989094,,,,
2020/06/17,37694.28742533654,37694.61907545778,0.31356149986822857,0.28773080723476596,29604.805044718338,176.36806387076285,8089.482380618199,,,,
2020/06/18,37694.578493879526,37694.88653038298,0.29106854298879625,0.26745492520421976,29777.4163273901,172.61128267176173,7917.162166489426,,,,
2020/06/19,37694.84898764711,37695.13541093621,0.27049376758077415,0.24888055322662694,29946.350529571926,168.93420218182655,7748.498458075181,,,,
2020/06/20,37695.10063845341,37695.36725574949,0.25165080630540615,0.23184481327916728,30111.685690266295,165.33516069436882,7583.414948187117,,,,
2020/06/21,37695.33501183959,37695.583457894674,0.23437338617804926,0.21620214518770808,30273.49821846852,161.81252820222653,7421.836793371069,,,,
2020/06/22,37695.55352480702,37695.78528019329,0.21851296743261628,0.20182229861529777,30431.8629245929,158.36470612437915,7263.690600214122,,,,
2020/06/23,37695.75746148355,37695.97386876568,0.20393667652388103,0.18858857238956261,30586.853051583927,154.99012699102605,7108.90440989962,,,,
2020/06/24,37695.94798698623,37696.150265039876,0.19052550268679624,0.17639627419703174,30738.540305677947,151.68725409402032,6957.407681308287,,,,
2020/06/25,37696.12615970397,37696.31541641038,0.17817271773674292,0.16515137050737394,30886.9948867874,148.454581109454,6809.131272916569,,,,
2020/06/26,37696.29294219298,37696.470185708306,0.16678248901007464,0.1547692979220301,31032.28551848327,145.2906316958688,6664.007423709711,,,,
2020/06/27,37696.44921085694,37696.6153596286,0.1562686639590538,0.14517392029665643,31174.479477557725,142.19395907445505,6521.969733299215,,,,
2020/06/28,37696.59576455214,37696.751656234315,0.14655369520187378,0.13629660571314162,31313.642623149317,139.16314559159218,6382.953141402824,,,,
2020/06/29,37696.73333225699,37696.879731653506,0.13756770484906156,0.12807541919028154,31449.839425422047,136.19680227273057,6246.893906834943,,,,
2020/06/30,37696.86257990339,37697.00018605544,0.12924764640047215,0.12045440193469403,31583.132993784762,133.29356836271472,6113.7295861186285,,,,
2020/07/01,37696.98411648073,37697.11356899684,0.12153657733870205,0.11338294140296057,31713.58510464813,130.45211086336712,5983.3990118326,,,,
2020/07/02,37697.09849948819,37697.22038420593,0.1143830074579455,0.10681520908838138,31841.256228711885,127.671124063756,5855.842270776302,,,,
2020/07/03,37697.206239814084,37697.32109386857,0.10774032589688431,0.10070966264174785,31966.205557778852,124.94932906696704,5731.000682035232,,,,
2020/07/04,37697.30780610773,37697.41612247524,0.10156629364792025,0.09502860666543711,32088.49103109726,122.28547331840673,5608.816775010473,,,,
2020/07/05,37697.40362870011,37697.50586027499,0.09582259237504331,0.08973779975349316,32208.169361228145,119.67833013088602,5489.234267471962,,,,
2020/07/06,37697.49410312347,37697.59066638142,0.09047442336304812,0.08480610642436659,32325.29605944103,117.12669821288364,5372.1980436824415,,,,
2020/07/07,37697.57959327512,37697.67087156669,0.08549015165044693,0.08020518527337117,32439.925460636066,114.62940119503764,5257.654132639054,,,,
2020/07/08,37697.660434265075,37697.746780782,0.08084098995459499,0.07590921530936612,32552.11074780359,112.18528716752189,5145.549686461487,,,,
2020/07/09,37697.73693498026,37697.81867542784,0.0765007151858299,0.07189464584371308,32661.9039760138,109.79322821021196,5035.832958966461,,,,
2020/07/10,37697.80938039705,37697.88681540632,0.07244541678664973,0.06813997847348219,32769.35609595142,107.45211993762132,4928.453284445626,,,,
2020/07/11,37697.87803366925,37697.95144097437,0.06865327220293693,0.06462556805490749,32874.51697699192,105.16088104050141,4823.361056677328,,,,
2020/07/12,37697.94313801575,37698.01277442338,0.06510434649680974,0.06133344901172677,32977.43542986825,102.91845287632896,4720.507708147496,,,,
2020/07/13,37698.00491842875,37698.071021599935,0.06178041300154291,0.058247176551958546,33078.15922885686,100.72379898860527,4619.845689571892,,,,
2020/07/14,37698.063583200186,37698.126373266205,0.0586647714371793,0.055351666269416455,33176.7351333117,98.57590445483947,4521.32844988849,,,,
2020/07/15,37698.11932534599,37698.17900636686,0.05574214580701664,0.052633100654929876,33273.20890920354,96.4737758918418,4424.910416142455,,,,
2020/07/16,37698.17232385975,37698.229085157276,0.05299851375457365,0.0500787904165918,33367.62534992199,94.41644071845076,4330.546973937759,,,,
2020/07/17,37698.22274485049,37698.27676222047,0.0504209907448967,0.047677063193987124,33460.02829641931,92.40294649732095,4238.1944484311825,,,,
2020/07/18,37698.27074268591,37698.32217946751,0.047997835419664625,0.04541724704176886,33550.46065848702,90.43236206770962,4147.810084198893,,,,
2020/07/19,37698.316460828304,37698.36546892271,0.04571814239170635,0.04328945519955596,33638.96443309165,88.50377460462914,4059.352027736655,,,,
2020/07/20,37698.36003269415,37698.40675351645,0.04357186584820738,0.04128459373896476,33725.58072386601,86.61629077436373,3972.7793088281396,,,,
2020/07/21,37698.401582560255,37698.44614781253,0.041549866102286614,0.039394296079990454,33810.349760273886,84.7690364078735,3888.0518222863684,,,,
2020/07/22,37698.44122626197,37698.48375864873,0.039643701718887314,0.03761083619610872,33893.310915891314,82.96115561742772,3805.1303103706596,,,,
2020/07/23,37698.4790716933,37698.519685735766,0.03784543132496765,0.03592708703945391,33974.502726676736,81.1918107854217,3723.976345016563,,,,
2020/07/24,37698.51521962149,37698.554022190314,0.0361479281928041,0.03433645454788348,34053.96290844118,79.4601817644434,3644.5523111803122,,,,
2020/07/25,37698.54976410695,37698.58685503883,0.03454448546108324,0.03283284851931967,34131.72837436235,77.76546592116938,3566.821389744604,,,,
2020/07/26,37698.58279305069,37698.618265669975,0.033028943740646355,0.031410631141625345,34207.83525192149,76.10687755914114,3490.7475411292035,,,,
2020/07/27,37698.61438864908,37698.648330251955,0.03159559838968562,0.030064581980695948,34282.318899553866,74.48364763237623,3416.295489095217,,,,
2020/07/28,37698.644627814334,37698.677120115026,0.030239165251259692,0.028789863070414867,34355.21392293624,72.89502338237071,3343.4307048780975,,,,
2020/07/29,37698.673582568124,37698.70470210638,0.0289547537904582,0.027581991351325996,34426.5541911105,71.34026817426638,3272.1193914576215,,,,
2020/07/30,37698.7013203859,37698.73113890259,0.027737817777961027,0.026436796215421055,34496.37285160443,69.81866049392556,3202.328468781474,,,,
2020/07/31,37698.72790453741,37698.75648931681,0.026584151506540366,0.025350414216518402,34564.70234620609,68.32949460166128,3134.025558331319,,,,
2020/08/01,37698.75339438039,37698.78080856885,0.025489842977549415,0.02431925204291474,34631.57442578816,66.87207958207,3067.1789685922267,,,,
