Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_cure,Official_remove
2020/05/14,71010.48302675993,71010.92712088542,1.0586751827358967,1.007476483413484,52138.14722866477,487.247971555611,18872.335798095162,70489.0,71532.0,70489.0,71533.0,,,,,
2020/05/15,71011.43324856769,71011.83227268797,0.9502218077541329,0.9051518025516998,52613.15691145455,475.0096827897796,18398.276337113137,70489.0,71534.0,70490.0,71534.0,,,,,
2020/05/16,71012.28789679006,71012.64715921771,0.8546482223755447,0.814886529740761,53076.23376772765,463.07685627310275,17936.05412906241,70490.0,71535.0,70492.0,71536.0,,,,,
2020/05/17,71013.05813947433,71013.38224833943,0.7702426842733985,0.7350891217211029,53527.67587352543,451.44210579778155,17485.3822659489,70492.0,71536.0,70492.0,71537.0,,,,,
2020/05/18,71013.75368208485,71014.04664653761,0.6955426105123479,0.6643981981760589,53967.774064756435,440.0981912310017,17045.979617328412,70491.0,71537.0,70492.0,71536.0,,,,,
2020/05/19,71014.38297749165,71014.64829311131,0.6292954068048857,0.6016465737047838,54396.8120853347,429.03802057826397,16617.570892156953,70493.0,71536.0,70493.0,71536.0,,,,,
2020/05/20,71014.95340337894,71015.19412440901,0.5704258872865466,0.5458312976988964,54815.06673641712,418.2546510824177,16199.886666961822,70494.0,71538.0,70494.0,71538.0,,,,,
2020/05/21,71015.47141253602,71015.69021314634,0.5180091570800869,0.4960887373308651,55222.8080260824,407.74128966528224,15792.66338645362,70494.0,71537.0,70494.0,71539.0,,,,,
2020/05/22,71015.94266038523,71016.14188672199,0.47124784921470564,0.4516735756478738,55620.299318672936,397.49129259053734,15395.643341712297,70494.0,71538.0,70495.0,71539.0,,,,,
2020/05/23,71016.37211347108,71016.55382798146,0.4294530858460348,0.41194125947367866,56007.79748334937,387.4981646764354,15008.574630121708,70495.0,71539.0,70493.0,71541.0,,,,,
2020/05/24,71016.76414194744,71016.93016121135,0.3920284763589734,0.3763332298840396,56385.55304143107,377.75555808169884,14631.211100516368,70494.0,71539.0,70495.0,71540.0,,,,,
