Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/06/19,21109.07146480347,22464.000000000357,44.014713674208906,2.473825588822365e-10,6957.170638325628,92.8294576329854,14151.900826477842,20825.0,21395.0,22170.0,22758.0,,,,
2020/06/20,21151.701351353826,22464.00000000057,42.62988655035588,2.1464074961841106e-10,7049.676944667511,92.50630634188292,14102.024406686316,20868.0,21437.0,22171.0,22758.0,,,,
2020/06/21,21192.98998407448,22464.000000000608,41.28863272065428,3.637978807091713e-11,7141.853312810235,92.17636814272464,14051.136671264245,20908.0,21479.0,22171.0,22758.0,,,,
2020/06/22,21232.97955998554,22464.00000000029,39.98957591105864,-3.1650415621697903e-10,7233.693281386667,91.8399685764316,13999.286278598873,20948.0,21519.0,22172.0,22758.0,,,,
2020/06/23,21271.71095068274,22463.999999999764,38.73139069720128,-5.275069270282984e-10,7325.190701691842,91.49742030517518,13946.520248990899,20986.0,21559.0,22170.975000000002,22758.0,,,,
2020/06/24,21309.22374236806,22463.99999999952,37.512791685319826,-2.4374458007514477e-10,7416.33972754743,91.14902585558775,13892.88401482063,21024.0,21596.0,22171.0,22758.0,,,,
2020/06/25,21345.556274920527,22463.999999999804,36.332532552467455,2.837623469531536e-10,7507.134805425485,90.79507787805505,13838.421469495042,21059.0,21633.0,22171.0,22758.0,,,,
2020/06/26,21380.74568350372,22464.000000000644,35.189408583191835,8.403731044381857e-10,7597.570663916768,90.4358584912834,13783.17501958695,21094.0,21669.0,22170.0,22758.0,,,,
2020/06/27,21414.827933188615,22464.000000001342,34.08224968489594,6.984919309616089e-10,7687.642304993169,90.07164107640074,13727.185628195446,21128.0,21703.0,22170.0,22758.0,,,,
2020/06/28,21447.837858661966,22464.00000000082,33.00992547335045,-5.238689482212067e-10,7777.344993964642,89.70268897147253,13670.492864697324,21161.0,21735.0,22171.0,22758.0,,,,
2020/06/29,21479.809196180333,22463.999999998803,31.971337518367363,-2.015440259128809e-09,7866.674251426014,89.32925746137244,13613.134944754318,21193.0,21768.0,22171.0,22758.0,,,,
2020/06/30,21510.77462615384,22463.99999999478,30.965429973508435,-4.0236045606434345e-09,7955.625842476384,88.95159105036964,13555.148783677458,21224.0,21798.0,22171.0,22758.0,,,,
2020/07/01,21540.765795982716,22463.999999989857,29.991169828874263,-4.922185325995088e-09,8044.1957710050665,88.5699285286828,13496.57002497765,21254.0,21829.0,22171.0,22758.0,,,,
2020/07/02,21569.81335782101,22463.99999998684,29.047561838295223,-3.01588443107903e-09,8132.380270147736,88.18449914266967,13437.433087673275,21282.0,21858.0,22171.0,22758.0,,,,
2020/07/03,21597.94700272102,22463.999999988788,28.13364490000822,1.9463186617940664e-09,8220.17579367081,87.79552352307473,13377.771209050208,21310.0,21886.0,22171.0,22758.0,,,,
2020/07/04,21625.19548181354,22463.999999996136,27.24847909251912,7.34871719032526e-09,8307.579010681522,87.40321701071116,13317.616471132016,21337.0,21914.0,22171.0,22758.0,,,,
2020/07/05,21651.58664778657,22464.0000000092,26.391165973032912,1.3063981896266341e-08,8394.58679513134,87.00778444981734,13256.999852655232,21364.0,21940.0,22171.0,22758.0,,,,
2020/07/06,21677.147472444623,22464.00000002355,25.560824658052297,1.4348188415169716e-08,8481.196221453889,86.60942632254955,13195.951250990734,21388.0,21966.0,22170.0,22759.0,,,,
2020/07/07,21701.904080665867,22464.00000003019,24.75660822124337,6.642949301749468e-09,8567.404555997786,86.20833454389685,13134.499524668081,21414.0,21991.0,22171.0,22758.0,,,,
2020/07/08,21725.881778102063,22464.00000001972,23.97769743619574,-1.047010300680995e-08,8653.209250063737,85.80469406595148,13072.672528038325,21437.0,22016.0,22171.0,22758.0,,,,
2020/07/09,21749.10506887875,22464.000000011358,23.223290776688373,-8.363713277503848e-09,8738.60793550479,85.3986854410523,13010.497133373961,21460.0,22038.0,22171.0,22757.0,,,,
2020/07/10,21771.597689196686,22464.000000005584,22.49262031793478,-5.7734723668545485e-09,8823.598416250947,84.99048074615712,12947.999272945739,21483.0,22061.0,22171.0,22758.0,,,,
