Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/06/04,25164.50018410304,25164.50101969869,0.0006133536480774637,0.00035418436164036393,846.9732777170641,11.765661147244941,24317.526906385974,24854.0,25476.0,24854.0,25475.0,,,,
2020/06/05,25164.5006522832,25164.501290147415,0.00046818016198812984,0.00027044872331316583,858.73324924306,11.759971525995866,24305.76740304014,24854.0,25476.0,24854.0,25476.0,,,,
2020/06/06,25164.501009698233,25164.501496684527,0.00035741503234021366,0.0002065371118078474,870.4875338377997,11.754284594739715,24294.013475860433,24854.0,25476.0,24853.0,25476.0,,,,
2020/06/07,25164.501282589343,25164.50165443399,0.0002728911094891373,0.00015774946223245934,882.2361342045525,11.74860036675284,24282.26514838479,24855.0,25477.0,24854.0,25476.0,,,,
2020/06/08,25164.5014909779,25164.501774939094,0.00020838855562033132,0.00012050510486005805,893.9790530563881,11.742918851835611,24270.52243792151,24854.0,25476.0,24854.0,25476.0,,,,
2020/06/09,25164.501650119335,25164.501866998573,0.0001591414365975652,9.205947935697623e-05,905.716293113579,11.737240057190888,24258.785357005756,24854.0,25476.0,24854.0,25476.0,,,,
2020/06/10,25164.501771673848,25164.50193733958,0.00012155451258877292,7.034100781311281e-05,917.4478571015089,11.731563987929917,24247.053914572338,24854.0,25476.0,24854.0,25476.0,,,,
2020/06/11,25164.501864530856,25164.50199109281,9.285700798500329e-05,5.3753228712594137e-05,929.1737477491986,11.725890647689653,24235.328116781657,24855.0,25476.0,24854.0,25476.0,,,,
2020/06/12,25164.50193547373,25164.502032174918,7.094287502695806e-05,4.108210850972682e-05,940.8939677881169,11.720220038918342,24223.607967685613,24854.0,25476.0,24854.0,25476.0,,,,
2020/06/13,25164.501989682834,25164.502063577544,5.42091038369108e-05,3.140262560918927e-05,952.6085199512821,11.714552163165195,24211.893469731553,24854.0,25476.0,24854.0,25475.0,,,,
2020/06/14,25164.502031108634,25164.5020875835,4.14257992815692e-05,2.4005956220207736e-05,964.3174069725924,11.708887021310261,24200.18462413604,24855.0,25476.0,24854.0,25475.0,,,,
2020/06/15,25164.50206277062,25164.502105937856,3.166198803228326e-05,1.835435614339076e-05,976.0206315862926,11.703224613700172,24188.48143118433,24854.0,25476.0,24854.0,25475.0,,,,
