Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/04/20,18924.384764682956,21897.68706797679,520.6111470717697,98.62217813394818,2083.4659343801036,170.11026068879096,16840.918830302853,,,,
2020/04/21,19378.93563032462,21967.383763616177,454.55086564166413,69.69669563938805,2256.7933262018046,173.32739182170099,17122.142304122815,,,,
2020/04/22,19773.68398818656,22016.200212990836,394.74835786193944,48.81644937465899,2432.6661415962226,175.872815394418,17341.017846590337,,,,
2020/04/23,20114.99435661965,22050.14755876358,341.310368433089,33.947345772743574,2610.4838574265636,177.81771583034106,17504.510499193086,,,,
2020/04/24,20409.047643350623,22073.62265407902,294.0532867309739,23.47509531543983,2789.715921301649,179.23206387508526,17619.331722048973,,,,
2020/04/25,20661.65527089018,22089.787075263346,252.60762753955714,16.164421184326784,2969.8981540477666,180.18223274611773,17691.757116842415,,,,
2020/04/26,20878.153835020497,22100.88327227163,216.4985641303174,11.096197008282616,3150.6277311253675,180.72957707760088,17727.52610389513,,,,
2020/04/27,21063.358224756594,22108.484575247283,185.20438973609635,7.601302975654107,3331.5574601080298,180.92972898266225,17731.800764648564,,,,
2020/04/28,21221.554812483777,22113.68546119026,158.1965877271832,5.200885942977038,3512.3898578977123,180.83239778968255,17709.164954586064,,,,
2020/04/29,21356.520416149113,22117.242283263644,134.96560366533595,3.5568220733839553,3692.871360400592,180.48150250287972,17663.64905574852,,,,
2020/04/30,21471.55650096116,22119.67512786982,115.03608481204719,2.432844606177241,3872.786868414186,179.9155080135938,17598.769632546973,,,,
2020/05/01,21569.531208039603,22121.340319284678,97.97470707844332,1.665191414856963,4051.954741047515,179.16787263332935,17517.57646699209,,,,
2020/05/02,21652.92422601632,22122.481372027512,83.39301797671578,1.1410527428342903,4230.222284441693,178.26754339417766,17422.701941574625,,,,
2020/05/03,21723.871313244163,22123.264445132758,70.94708722784344,0.7830731052454212,4407.46174211896,177.23945767726673,17316.4095711252,,,,
2020/05/04,21784.206551953415,22123.802827463125,60.335238709252735,0.5383823303673125,4583.566767681904,176.10502556294432,17200.639784271512,,,,
2020/05/05,21835.501290539738,22124.173751923674,51.29473858632264,0.3709244605488493,4758.449346027567,174.8825783456632,17077.05194451217,,,,
2020/05/06,21879.099308646586,22124.429894234134,43.59801810684803,0.25614231045983615,4932.037122150069,173.58777612250196,16947.062186496518,,,,
2020/05/07,21916.148108755056,22124.60721390218,37.04880010847046,0.1773196680478577,5104.271094318105,172.2339721680355,16811.877014436952,,,,
2020/05/08,21947.626461624295,22124.730290882966,31.478352869238734,0.12307698078438989,5275.103629111082,170.83253479297764,16672.522832513212,,,,
2020/05/09,21974.368458505243,22124.81595398018,26.741996880948136,0.08566309721572907,5444.496758228583,169.3931291175004,16529.87170027666,,,,
2020/05/10,21997.084384504,22124.875746983187,22.715925998756575,0.05979300300532486,5612.42072031665,167.92396208806713,16384.66366418735,,,,
2020/05/11,22016.378748207073,22124.91760518923,19.29436370307303,0.041858206041069934,5778.852714752844,166.43199443619415,16237.526033454229,,,,
2020/05/12,22032.765798535755,22124.94699597858,16.387050328681653,0.029390789350145496,5943.775838062708,164.92312330986442,16088.989960473045,,,,
2020/05/13,22046.68284143734,22124.967695618576,13.917042901586683,0.02069963999747415,6107.178177214205,163.40233915149656,15939.504664223135,,,,
